개방자치단체코드,관리번호,인허가번호,영업상태명,폐업일자,데이터갱신구분,업소명,도로명주소,소재지주소,영업상태코드,전화번호,신청일자,지정일자,지정취소일자,지정취소사유,불가일자,불가사유,음식의유형,주된음식종류,재지정일자,데이터갱신시점,최종수정시점
3150000,3150000-101-2015-00291,20150076732,폐업,2019-01-02,I,계절밥상 강서홈플러스점,"서울특별시 강서구 화곡로 398, 3층 (등촌동, 1동 홈플러스강서점)",서울특별시 강서구 등촌동 639-11 (지상 3층) 홈플러스강서점 ,02,0236612015,2015-11-18,2015-11-18,2019-01-02,폐업민원처리: 201931500000001326,,,뷔페,뷔페,2018-12-10,2025-12-15 16:21:53,2019-01-02 10:45:58
3150000,3150000-101-2015-00292,20150076733,영업,,I,대박집,"서울특별시 강서구 강서로 489-4, 1층 (가양동, 1동)",서울특별시 강서구 가양동 154-14 (지상 1층) ,01,0236628292,2015-11-18,2015-11-18,,,,,한식,삼겹살,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:23:56
3150000,3150000-101-2016-00009,20160076029,폐업,2023-08-09,I,풍천황토민물장어,"서울특별시 강서구 양천로 410, 1층 (등촌동, 1동)",서울특별시 강서구 등촌동 851 지상1층 ,02,0236628585,2018-10-10,2018-12-10,2023-08-09,폐업민원처리: 202331500000159045,,,한식,장어,2022-12-08,2025-12-15 16:21:53,2023-08-09 15:46:48
3150000,3150000-101-2016-00125,20160076363,영업,,I,조선갈비,"서울특별시 강서구 공항대로 341, 2~5층 (등촌동)",서울특별시 강서구 등촌동 664-7 ,01,0226589300,2016-11-03,2016-11-03,,,,,한식,갈비,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:24:00
3150000,3150000-101-2016-00181,20160076573,폐업,2022-07-01,I,고기굽는마을,"서울특별시 강서구 공항대로 19, 1층 (공항동)",서울특별시 강서구 공항동 45-37 (지상 1층) ,02,0226617337,2016-11-03,2016-11-03,2017-06-28,재심사,,,한식,한우스페셜,,2025-12-15 16:21:53,2022-07-01 15:09:22
3150000,3150000-101-2016-00187,20160076587,폐업,2018-05-23,I,닭오리전문점 시골촌,"서울특별시 강서구 강서로56가길 55, 1층 (등촌동, 3동 상아어린이집)",서울특별시 강서구 등촌동 679-5 상아어린이집 (지상 1층) ,02,0226590868,2016-11-03,2016-11-03,2017-11-24,평가기준미달,,,한식,닭개장,,2025-12-15 16:21:53,2018-05-23 14:52:06
3150000,3150000-101-2016-00233,20160076718,영업,,I,메이탄,"서울특별시 강서구 강서로 242, 상가동 2층 215호 (화곡동, 강서힐스테이트)",서울특별시 강서구 화곡동 1165-1 강서힐스테이트 (지상 2층) 215호,01,0226998686,2018-10-10,2018-12-10,,,,,중국식,양장피,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:24:04
3150000,3150000-101-2016-00237,20160076737,영업,,I,다이닝원 발산점,"서울특별시 강서구 마곡중앙6로 93, 9층 901~906호 (마곡동, 가양 1동 열린프라자)",서울특별시 강서구 마곡동 795-7 열린프라자 (지상 9층) 901~906호 ,01,0236611357,2016-11-03,2016-11-03,,,,,뷔페,뷔페,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:24:08
3150000,3150000-101-2016-00265,20160076845,영업,,I,태풍참치,"서울특별시 강서구 공항대로 261, 발산파크프라자 2층 207호 (마곡동)",서울특별시 강서구 마곡동 797-4 발산파크프라자 ,01,0236633753,2018-10-10,2018-12-10,,,,,일식,참치모듬회,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:24:12
3150000,3150000-101-2016-00275,20160076873,폐업,2024-11-13,I,으뜸 착한낙지 등촌점,"서울특별시 강서구 공항대로 353, 2층 (등촌동, 3동)",서울특별시 강서구 등촌동 661-2 (지상 2층) ,02,0236655333,2016-11-03,2016-11-03,2024-11-13,폐업민원처리: 202431500000196463,,,한식,낙지덮밥,2023-12-12,2025-12-15 16:21:53,2024-11-13 14:27:43
3150000,3150000-101-2016-00439,20160077405,폐업,2023-08-14,I,불곰,"서울특별시 강서구 마곡중앙6로 16, 마곡지엠지타워 2층 209호 (마곡동)",서울특별시 강서구 마곡동 773-2 마곡지엠지타워 2층 209호,02,0236618392,2018-10-10,2018-12-10,2023-12-12,폐업,,,한식,오더 스페셜,2022-12-08,2025-12-15 16:21:53,2023-12-12 20:50:59
3150000,3150000-101-2017-00012,20170076038,폐업,2025-05-22,I,명량간장게장(주) 마곡점,"서울특별시 강서구 공항대로 261, 2층 208호 (마곡동, 가양 1동 발산파크프라자)",서울특별시 강서구 마곡동 797-4 발산파크프라자 (지상 2층) 208호,02,0263415341,2017-11-24,2017-11-24,2021-12-02,,,,한식,회냉면,2020-12-28,2025-12-15 16:21:53,2025-05-22 14:54:57
3150000,3150000-101-2017-00056,20170076189,영업,,I,소담촌 마곡점,"서울특별시 강서구 마곡중앙6로 93, 4층 403호 (마곡동, 가양 1동 열린프라자)",서울특별시 강서구 마곡동 795-7 열린프라자 (지상 4층) 403호,01,0236615566,2018-10-10,2018-12-10,,,,,한식,샤브샤브,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:24:16
3150000,3150000-101-2017-00115,20170076381,영업,,I,주식회사 땡순이,"서울특별시 강서구 마곡중앙로 161-22, 마곡일성트루엘플래닛 2층 201~204호 (마곡동)",서울특별시 강서구 마곡동 758-2 외 1필지 마곡일성트루엘플래닛 (지상 2층) 201~204호,01,0226593020,2017-11-24,2017-11-24,,,,,한식,아구찜,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:24:20
3150000,3150000-101-2017-00121,20170076411,영업,,I,코앤타베(까치산역점),"서울특별시 강서구 강서로 55, 2층 (화곡동, 1동)",서울특별시 강서구 화곡동 346-1 (지상 2층) ,01,0226032623,2018-10-10,2018-12-10,2021-12-02,,,,한식,부대찌개,2019-12-03,2025-12-15 16:21:53,2022-12-08 14:55:46
3150000,3150000-101-2017-00128,20170076435,폐업,2025-01-15,I,사이드쇼,"서울특별시 강서구 하늘길 38, 지하2층 (방화동, 김포공항 스카이파크 롯데몰)","서울특별시 강서구 방화동 886 김포공항스카이파크 롯데몰, 지하2층 ",02,0261165796,2017-11-24,2017-11-24,2025-01-15,폐업민원처리: 202531500000009395,,,한식,차돌떡볶이,2024-12-04,2025-12-15 16:21:53,2025-01-15 13:28:22
3150000,3150000-101-2017-00147,20170076500,폐업,2022-05-25,I,페이페이 롯데몰 김포공항점,"서울특별시 강서구 하늘길 38, 지하 2층 (방화동, 2동 김포공항스카이파크 롯데몰)",서울특별시 강서구 방화동 886-0 김포공항스카이파크 롯데몰 (지하 2층) ,02,0261165766,2017-11-24,2017-11-24,2022-05-25,폐업민원처리: 202231500000330642,,,기타,몽골리안 스테이크,2021-12-02,2025-12-15 16:21:53,2022-05-25 16:06:40
3150000,3150000-101-2017-00155,20170076524,영업,,I,보타닉파크웨딩,"서울특별시 강서구 마곡중앙5로 6, 마곡나루역보타닉푸르지오시티 지하2층 205호 (마곡동)",서울특별시 강서구 마곡동 760 마곡나루역보타닉푸르지오시티 ,01,0226581900,2017-11-24,2017-11-24,,,,,뷔페,뷔페,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:24:24
3150000,3150000-101-2017-00170,20170076585,영업,,I,용호동낙지 롯데몰김포공항점,"서울특별시 강서구 하늘길 38, 지하 2층 (방화동, 2동 스카이파크롯데몰김포공항점)",서울특별시 강서구 방화동 886-0 스카이파크롯데몰김포공항점 (지하 2층) ,01,0261165745,2017-11-24,2017-11-24,2020-12-28,폐업(지위승계),,,한식,보쌈반상,2019-12-03,2025-12-15 16:21:53,2024-06-04 17:15:07
3150000,3150000-101-2017-00180,20170076604,영업,,I,꼼떼(Commtte),"서울특별시 강서구 마곡중앙로 161-11, 힐스테이트에코마곡나루역라마다앙코르서울 B1층 A-106~107(일부), 108호 (마곡동)",서울특별시 강서구 마곡동 760-1 힐스테이트에코마곡나루역라마다앙코르서울 ,01,0269293990,2017-11-24,2017-11-24,2025-12-16,폐업(멸실),,,경양식,파스타,2024-12-04,2025-12-15 16:21:53,2025-12-22 15:24:39
3150000,3150000-101-2017-00227,20170076773,영업,,I,생어거스틴 김포공항점,"서울특별시 강서구 하늘길 38, 김포공항, 롯데몰, 스카이파크 지하1층 (방화동)","서울특별시 강서구 방화동 886 김포공항, 롯데몰, 스카이파크 지하1층 ",01,0261165832,2017-11-24,2017-11-24,,,,,기타,뿌팟봉커리,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:24:33
3150000,3150000-101-2017-00233,20170076793,폐업,2024-04-12,I,캘리포니아피자키친 김포공항점,"서울특별시 강서구 하늘길 38, 지하 1층 (방화동, 김포공항롯데몰스카이파크)",서울특별시 강서구 방화동 886 김포공항롯데몰스카이파크 ,02,0261165835,2017-11-24,2017-11-24,2024-04-12,폐업민원처리: 202431500000070437,,,경양식,피자,2023-12-12,2025-12-15 16:21:53,2024-04-12 10:44:06
3150000,3150000-101-2017-00242,20170076812,폐업,2025-04-03,I,감사한양 마곡점,"서울특별시 강서구 마곡동로4길 23, 2층 204~206호 (마곡동, 가양 1동 루체브릿지)",서울특별시 강서구 마곡동 797-12 루체브릿지 2층 204~206호,02,0236629294,2017-11-24,2017-11-24,2025-04-03,폐업민원처리: 202531500000057293,,,중국식,양갈비,2024-12-04,2025-12-15 16:21:53,2025-04-03 13:56:20
3150000,3150000-101-2017-00286,20170076932,폐업,2019-04-15,I,황토메기매운탕,"서울특별시 강서구 마곡중앙6로 89, 지하 1층 104호 (마곡동, 가양 1동 뉴골든타워)",서울특별시 강서구 마곡동 795-6 뉴골든타워 (지하 1층) 104호,02,0236656464,2017-11-24,2017-11-24,2019-04-15,폐업민원처리: 201931500000369341,,,한식,메기매운탕,2018-12-10,2025-12-15 16:21:53,2019-04-15 13:28:36
3150000,3150000-101-2017-00302,20170076973,영업,,I,덕인관 김포밥상,"서울특별시 강서구 하늘길 38, MF층 한식코너호 (방화동, 김포공항, 롯데몰, 스카이시티)","서울특별시 강서구 방화동 886 (MF층)김포공항, 롯데몰, 스카이시티 한식코너호",01,0261165327,2017-11-24,2017-11-24,,,,,한식,뼈없는 갈비탕,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:24:38
3150000,3150000-101-2017-00304,20170076977,영업,,I,아그라,"서울특별시 강서구 하늘길 38, 김포공항, 롯데몰, 스카이시티 지하1층 (방화동)","서울특별시 강서구 방화동 882-1 김포공항, 롯데몰, 스카이시티 ",01,0218007634,2017-11-24,2017-11-24,,,,,기타,버터치킨마크니,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:24:42
3150000,3150000-101-2017-00331,20170077047,영업,,I,만석장 롯데몰 김포공항점,"서울특별시 강서구 하늘길 38, 김포공항 롯데몰 지하 1층 (방화동)",서울특별시 강서구 방화동 886-0 김포공항 롯데몰 (지하 1층) ,01,0261165000,2017-11-24,2017-11-24,,,,,한식,두부한정식,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:24:46
3150000,3150000-101-2017-00336,20170077057,폐업,2019-06-14,I,파티플래너,"서울특별시 강서구 양천로 431, 지하1층 (가양동, 2동, 홈플러스가양점)",서울특별시 강서구 가양동 18-24 홈플러스가양점(지하1층) ,02,0236611411,2018-10-10,2018-12-10,2019-06-14,폐업민원처리: 201931500000514894,,,뷔페,뷔페,,2025-12-15 16:21:53,2019-06-14 17:21:46
3150000,3150000-101-2017-00337,20170077058,영업,,I,해탄 발산본점,"서울특별시 강서구 마곡중앙6로 85, 2층 201호 (마곡동, 가양 1동 마곡사이언스파크뷰)",서울특별시 강서구 마곡동 795-5 마곡사이언스파크뷰 (지상 2층) 201호,01,0226597577,2017-11-24,2017-11-24,,,,,한식,갈락찜,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:24:51
3150000,3150000-101-2017-00376,20170077165,폐업,2019-02-12,I,김포롯데테이스팅룸,"서울특별시 강서구 하늘길 38, 지하 2층 (방화동, 2동 김포공항롯데몰스카이파크)",서울특별시 강서구 방화동 886 김포공항롯데몰스카이파크 (지하 2층) ,02,0261165596,2017-11-24,2017-11-24,2019-02-12,폐업민원처리: 201931500000181559,,,경양식,파스타,2018-12-10,2025-12-15 16:21:53,2019-02-12 16:23:31
3150000,3150000-101-2017-00383,20170077191,폐업,2024-12-27,I,스팀푸드,"서울특별시 강서구 공항대로 18-1, 12층 1201호 (공항동, 공항동 이스카이오피스텔)",서울특별시 강서구 공항동 49-1 이스카이오피스텔 (지상 12층) 1201호,02,0226645000,2017-11-24,2017-11-24,2020-12-28,폐업,,,한식,찜요리,2019-12-03,2025-12-15 16:21:53,2024-12-31 13:26:02
3150000,3150000-101-2017-00401,20170077251,영업,,I,온더보더 롯데몰김포공항점,"서울특별시 강서구 하늘길 38, 김포공항, 롯데몰, 스카이시티 지하2층 (방화동)","서울특별시 강서구 방화동 882-1 김포공항, 롯데몰, 스카이시티 ",01,0261165182,2017-11-24,2017-11-24,,,,,경양식,타코,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:24:56
3150000,3150000-101-2017-00468,20170077426,영업,,I,한우정,"서울특별시 강서구 공항대로 195, 힐스테이트에코동익 2층 상가 201~203호 (마곡동)",서울특별시 강서구 마곡동 773-3 힐스테이트에코동익 ,01,0236648689,2017-11-24,2017-11-24,,,,,한식,곰탕,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:25:03
3150000,3150000-101-2017-00474,20170077445,영업,,I,공항칼국수,"서울특별시 강서구 공항대로 18-1, 지하 1층 (공항동, 이스카이오피스텔)",서울특별시 강서구 공항동 49-1 외 8필지 이스카이오피스텔 (지하 1층) ,01,0226649748,2017-11-24,2017-11-24,,,,,한식,칼국수,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:25:08
3150000,3150000-101-2017-00480,20170077461,영업,,I,함평해장,"서울특별시 강서구 마곡동로 55, 1층 103호 (마곡동, 가양 1동 마커스빌딩)",서울특별시 강서구 마곡동 774-12 마커스빌딩 (지상 1층) 103호,01,0220847000,2017-11-24,2017-11-24,,,,,한식,"냉면, 갈비찜",2025-12-16,2025-12-15 16:21:53,2025-12-15 20:25:13
3150000,3150000-101-2017-00481,20170077462,영업,,I,일일미미 마곡본점,"서울특별시 강서구 마곡동로 55, 2층 202호 (마곡동, 가양 1동 마커스빌딩)",서울특별시 강서구 마곡동 774-12 마커스빌딩 (지상 2층) 202호,01,0269084900,2017-11-24,2017-11-24,2024-12-04,지정취소,,,한식,샤브샤브,2023-12-12,2025-12-15 16:21:53,2025-09-16 14:41:37
3150000,3150000-101-2017-00482,20170077463,폐업,2023-12-22,I,서가앤쿡 마곡점,"서울특별시 강서구 마곡동로 55, 2층 201호 (마곡동, 가양 1동 마커스빌딩)",서울특별시 강서구 마곡동 774-12 마커스빌딩 (지상 2층) 201호,02,0269053000,2017-11-24,2017-11-24,2023-12-22,폐업민원처리: 202331500000240169,,,경양식,"스테이크, 파스타",2023-12-12,2025-12-15 16:21:53,2023-12-22 10:35:23
3150000,3150000-101-2017-00483,20170077464,폐업,2019-09-05,I,고요남 화곡점,"서울특별시 강서구 화곡로 318-1, 1층 (화곡동, 6동)",서울특별시 강서구 화곡동 1117-10 (지상 1층) ,02,0226967974,2018-10-10,2018-12-10,2019-09-05,폐업민원처리: 201931500000780574,,,한식,육회초밥,,2025-12-15 16:21:53,2019-09-05 09:11:06
3150000,3150000-101-2017-00498,20170077506,영업,,I,주식회사 갓텐코리아 갓텐스시롯데몰김포공항점,"서울특별시 강서구 하늘길 38, 김포공항, 롯데몰, 스카이시티 지하2층 (방화동)","서울특별시 강서구 방화동 882-1 김포공항, 롯데몰, 스카이시티 ",01,0261165755,2017-11-24,2017-11-24,,,,,일식,초밥,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:25:19
3150000,3150000-101-2017-00507,20170077538,폐업,2024-05-02,I,참치왕 양승호,"서울특별시 강서구 마곡동로4길 15, 2층 202~203호 (마곡동, 가양 1동 엠팰리체)",서울특별시 강서구 마곡동 797-10 엠팰리체 (지상 2층) 202~203호,02,0236629779,2017-11-24,2017-11-24,2024-05-02,타구전출,,,일식,참치,2023-12-12,2025-12-15 16:21:53,2024-10-11 09:19:52
3150000,3150000-101-2017-00549,20170077618,폐업,2024-12-16,I,키누카누(강서점),"서울특별시 강서구 공항대로 247, 지층 B103~104호 (마곡동, 가양1동 퀸즈파크나인)",서울특별시 강서구 마곡동 797-1 (지하 1층) B103~104호 퀸즈파크나인 ,02,0264219876,2018-10-10,2018-12-10,2024-12-16,폐업민원처리: 202431500000213268,,,뷔페,뷔페,2023-12-12,2025-12-15 16:21:53,2024-12-16 12:02:10
3150000,3150000-101-2017-00587,20170077706,영업,,I,장위동 유성집,"서울특별시 강서구 마곡중앙6로 16, 2층 201호 (마곡동, 가양 1동 마곡지엠지타워)",서울특별시 강서구 마곡동 773-2 마곡지엠지타워 (지상 2층) 201호,01,0236619807,2024-11-01,2024-12-04,,,,,한식,한우등심,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:25:27
3150000,3150000-101-2017-00596,20170077727,영업,,I,(주)이춘복참치발산역점,"서울특별시 강서구 공항대로 287, 화인빌딩 1층 (등촌동)",서울특별시 강서구 등촌동 673-5 화인빌딩 ,01,0236624558,2019-10-17,2019-12-03,,,,,일식,일품참치,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:25:32
3150000,3150000-101-2017-00616,20170077763,폐업,2025-01-15,I,루스트플레이스,"서울특별시 강서구 화곡로 398, 4층 (등촌동, 1동 홈플러스강서점앤본사사옥)",서울특별시 강서구 등촌동 639-11 홈플러스강서점앤본사사옥 (지상 4층) ,02,0236639004,2018-10-10,2018-12-10,2025-01-15,폐업민원처리: 202531500000009465,,,경양식,"파스타, 피자",2024-12-04,2025-12-15 16:21:53,2025-01-15 14:21:27
3150000,3150000-101-2017-00734,20170078009,폐업,2019-12-03,I,사대부국시,"서울특별시 강서구 마곡중앙6로 45, 리더스퀘어마곡 2층 203~204호 (마곡동)",서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 (지상 2층) 203~204호,02,0236619181,2018-10-10,2018-12-10,2019-12-03,폐업민원처리: 201931500001097300,,,한식,안동국시,,2025-12-15 16:21:53,2019-12-03 13:59:46
3150000,3150000-101-2017-00739,20170078024,영업,,I,100년장어촌,"서울특별시 강서구 마곡중앙6로 40, 장흥빌딩 1층 102, 103호 (마곡동)",서울특별시 강서구 마곡동 774-8 장흥빌딩 ,01,0236629797,2018-10-10,2018-12-10,2025-12-15,승계 후 신규지정 미희망,,,한식,육류,2024-12-04,2025-12-15 16:21:53,2025-12-11 15:44:31
3150000,3150000-101-2018-00028,20180076089,폐업,2019-08-16,I,장봉달설렁탕,"서울특별시 강서구 마곡중앙6로 16, 마곡지엠지타워 2층 209호 (마곡동)",서울특별시 강서구 마곡동 773-2 마곡지엠지타워 (지상 2층) 209호,02,0236642290,2018-10-10,2018-12-10,2019-08-16,폐업민원처리: 201931500000728440,,,한식,설렁탕,,2025-12-15 16:21:53,2019-08-16 10:48:08
